Date,Open*,High,Low,Close,Volume,Market Cap
"Feb 10, 2021",$7.82,$9.07,$7.61,$9.07,"$120,679,902","$2,376,014,106"
"Feb 09, 2021",$7.87,$8.47,$7.57,$7.82,"$121,037,873","$2,047,219,103"
"Feb 08, 2021",$6.70,$8.06,$6.49,$7.88,"$155,254,261","$2,064,624,150"
"Feb 07, 2021",$6.12,$6.87,$5.77,$6.70,"$105,451,103","$1,754,852,114"
"Feb 06, 2021",$6.69,$6.80,$5.71,$6.11,"$102,365,494","$1,600,421,107"
"Feb 05, 2021",$6.44,$7.13,$6.43,$6.68,"$92,892,157","$1,749,943,463"
"Feb 04, 2021",$5.73,$6.53,$5.60,$6.43,"$108,249,482","$1,682,987,249"
"Feb 03, 2021",$5.25,$5.78,$5.07,$5.72,"$49,386,327","$1,497,018,527"
"Feb 02, 2021",$4.61,$5.40,$4.48,$5.27,"$98,755,962","$1,379,560,961"
"Feb 01, 2021",$4.26,$4.61,$4.12,$4.61,"$39,361,629","$1,207,779,153"
"Jan 31, 2021",$4.24,$4.79,$4.17,$4.26,"$78,376,267","$1,116,779,909"
"Jan 30, 2021",$3.84,$4.31,$3.77,$4.22,"$53,378,198","$1,106,338,354"
"Jan 29, 2021",$3.86,$3.89,$3.64,$3.83,"$44,053,151","$1,004,302,165"
"Jan 28, 2021",$3.69,$3.94,$3.61,$3.82,"$31,410,527","$1,001,001,164"
"Jan 27, 2021",$4.05,$4.05,$3.53,$3.69,"$35,195,110","$966,565,280"
"Jan 26, 2021",$3.70,$4.10,$3.68,$4.05,"$78,823,456","$1,060,001,508"
"Jan 25, 2021",$3.63,$3.97,$3.45,$3.70,"$80,055,958","$969,025,482"
"Jan 24, 2021",$3.51,$3.79,$3.49,$3.63,"$32,747,555","$951,852,780"
"Jan 23, 2021",$3.34,$3.60,$3.32,$3.50,"$27,904,470","$917,727,296"
"Jan 22, 2021",$2.99,$3.50,$2.54,$3.35,"$63,361,382","$876,377,707"
"Jan 21, 2021",$3.72,$3.73,$2.98,$2.99,"$43,834,765","$783,221,763"
"Jan 20, 2021",$3.64,$3.74,$3.34,$3.72,"$46,698,656","$975,205,612"
"Jan 19, 2021",$3.79,$4.03,$3.61,$3.64,"$44,547,768","$953,805,116"
"Jan 18, 2021",$3.82,$4.15,$3.66,$3.80,"$70,601,713","$994,045,884"
"Jan 17, 2021",$3.43,$3.97,$3.32,$3.82,"$85,407,766","$999,971,153"
"Jan 16, 2021",$3.25,$3.70,$3.25,$3.45,"$68,035,606","$902,784,094"
"Jan 15, 2021",$3.28,$3.44,$2.99,$3.25,"$45,331,739","$851,217,713"
"Jan 14, 2021",$3.52,$3.54,$3.18,$3.28,"$59,283,112","$858,551,672"
"Jan 13, 2021",$3.63,$3.63,$3.27,$3.51,"$57,994,893","$920,261,107"
"Jan 12, 2021",$3.10,$3.84,$3.08,$3.61,"$73,484,689","$946,351,028"
"Jan 11, 2021",$3.46,$3.51,$2.60,$3.11,"$82,877,500","$814,011,025"
"Jan 10, 2021",$3.39,$3.73,$3.20,$3.47,"$62,766,977","$907,777,180"
"Jan 09, 2021",$3.22,$3.66,$2.94,$3.39,"$91,906,875","$886,634,796"
"Jan 08, 2021",$2.37,$3.78,$2.18,$3.22,"$206,412,154","$843,292,265"
"Jan 07, 2021",$1.94,$2.61,$1.93,$2.37,"$159,870,278","$621,424,746"
"Jan 06, 2021",$2.16,$2.19,$1.91,$1.93,"$50,263,975","$89,843,518"
"Jan 05, 2021",$2.49,$2.50,$2.08,$2.16,"$50,555,207","$100,461,486"
"Jan 04, 2021",$2.16,$2.49,$1.88,$2.49,"$59,955,405","$115,730,856"
"Jan 03, 2021",$1.80,$2.36,$1.80,$2.16,"$55,073,422","$100,672,675"
"Jan 02, 2021",$1.85,$1.99,$1.72,$1.80,"$31,671,064","$83,792,134"
"Jan 01, 2021",$1.51,$1.86,$1.50,$1.84,"$25,722,549","$85,785,758"
"Dec 31, 2020",$1.54,$1.55,$1.43,$1.51,"$12,763,260","$70,362,440"
"Dec 30, 2020",$1.67,$1.68,$1.53,$1.54,"$12,663,616","$71,506,163"
"Dec 29, 2020",$1.52,$1.73,$1.44,$1.67,"$26,355,259","$77,974,154"
"Dec 28, 2020",$1.30,$1.52,$1.29,$1.52,"$12,668,150","$70,585,367"
"Dec 27, 2020",$1.33,$1.41,$1.27,$1.30,"$12,286,531","$60,682,596"
"Dec 26, 2020",$1.45,$1.45,$1.31,$1.32,"$6,798,656","$61,669,700"
"Dec 25, 2020",$1.36,$1.45,$1.35,$1.45,"$9,359,549","$67,312,350"
"Dec 24, 2020",$1.21,$1.38,$1.17,$1.36,"$9,236,939","$63,447,288"
"Dec 23, 2020",$1.49,$1.51,$1.09,$1.21,"$16,776,307","$56,149,028"
"Dec 22, 2020",$1.54,$1.57,$1.47,$1.49,"$11,066,565","$69,402,540"
"Dec 21, 2020",$1.56,$1.62,$1.50,$1.54,"$8,333,991","$71,806,911"
"Dec 20, 2020",$1.67,$1.68,$1.53,$1.56,"$9,093,229","$72,815,661"
"Dec 19, 2020",$1.70,$1.76,$1.66,$1.67,"$9,095,045","$77,708,968"
"Dec 18, 2020",$1.68,$1.71,$1.64,$1.70,"$7,879,397","$79,113,025"
"Dec 17, 2020",$1.78,$1.80,$1.66,$1.68,"$15,461,477","$78,173,905"
"Dec 16, 2020",$1.76,$1.79,$1.61,$1.78,"$18,277,631","$83,062,059"
"Dec 15, 2020",$1.59,$1.80,$1.59,$1.76,"$19,470,080","$81,994,578"
"Dec 14, 2020",$1.57,$1.62,$1.52,$1.59,"$8,672,052","$74,028,444"
"Dec 13, 2020",$1.49,$1.64,$1.46,$1.57,"$8,389,349","$72,419,790"
"Dec 12, 2020",$1.44,$1.54,$1.44,$1.49,"$7,085,231","$68,971,785"
"Dec 11, 2020",$1.57,$1.58,$1.44,$1.44,"$8,273,918","$66,829,093"
"Dec 10, 2020",$1.66,$1.67,$1.55,$1.57,"$6,167,983","$72,823,506"
"Dec 09, 2020",$1.66,$1.67,$1.50,$1.66,"$10,461,119","$76,902,163"
"Dec 08, 2020",$1.83,$1.83,$1.65,$1.67,"$11,304,051","$77,043,677"
"Dec 07, 2020",$1.85,$1.90,$1.81,$1.83,"$6,425,070","$84,715,589"
"Dec 06, 2020",$1.98,$1.98,$1.82,$1.85,"$7,167,230","$85,784,205"
"Dec 05, 2020",$1.86,$1.98,$1.83,$1.98,"$7,750,781","$91,545,973"
"Dec 04, 2020",$2.10,$2.11,$1.85,$1.86,"$9,019,864","$85,864,512"
"Dec 03, 2020",$2.12,$2.22,$2.09,$2.10,"$18,106,122","$97,172,886"
"Dec 02, 2020",$1.98,$2.19,$1.96,$2.12,"$15,849,828","$97,869,065"
"Dec 01, 2020",$1.97,$2.13,$1.93,$1.98,"$12,847,022","$91,432,079"
"Nov 30, 2020",$1.92,$2.01,$1.91,$1.97,"$8,716,571","$90,995,987"
"Nov 29, 2020",$1.89,$1.94,$1.86,$1.92,"$6,139,511","$88,124,520"
"Nov 28, 2020",$1.86,$1.94,$1.81,$1.89,"$11,661,883","$86,918,647"
"Nov 27, 2020",$1.90,$1.97,$1.78,$1.86,"$13,307,808","$85,493,470"
"Nov 26, 2020",$2.27,$2.29,$1.74,$1.90,"$33,038,223","$87,568,857"
"Nov 25, 2020",$2.27,$2.48,$2.18,$2.27,"$24,870,951","$104,457,114"
"Nov 24, 2020",$2.28,$2.47,$2.14,$2.27,"$25,036,626","$104,362,815"
"Nov 23, 2020",$2.14,$2.35,$2.12,$2.28,"$15,487,339","$104,749,493"
"Nov 22, 2020",$2.38,$2.40,$2.05,$2.14,"$16,416,065","$98,697,801"
"Nov 21, 2020",$2.10,$2.50,$2.05,$2.38,"$20,288,343","$109,362,385"
"Nov 20, 2020",$2.08,$2.23,$2.06,$2.10,"$11,113,990","$96,196,100"
"Nov 19, 2020",$2.12,$2.18,$2.02,$2.08,"$10,155,987","$95,341,922"
"Nov 18, 2020",$2.20,$2.21,$2.01,$2.12,"$14,629,648","$97,099,241"
"Nov 17, 2020",$2.28,$2.32,$2.13,$2.20,"$17,074,175","$101,100,128"
"Nov 16, 2020",$2.04,$2.36,$1.99,$2.26,"$22,156,135","$103,541,326"
"Nov 15, 2020",$1.92,$2.21,$1.92,$2.04,"$18,621,333","$93,803,904"
"Nov 14, 2020",$2.02,$2.03,$1.88,$1.92,"$8,134,593","$88,007,184"
"Nov 13, 2020",$1.90,$2.06,$1.90,$2.02,"$11,621,744","$92,772,232"
"Nov 12, 2020",$2.00,$2.05,$1.83,$1.90,"$11,506,048","$87,162,761"
"Nov 11, 2020",$2.25,$2.28,$1.97,$2.00,"$13,877,949","$91,879,509"
"Nov 10, 2020",$2.03,$2.31,$2.01,$2.25,"$16,170,833","$103,163,301"
"Nov 09, 2020",$2.16,$2.19,$1.96,$2.03,"$18,210,626","$93,091,959"
"Nov 08, 2020",$2.03,$2.26,$1.97,$2.16,"$25,931,043","$98,950,578"
"Nov 07, 2020",$1.91,$2.48,$1.84,$2.03,"$51,426,100","$93,232,782"
"Nov 06, 2020",$1.41,$1.94,$1.40,$1.91,"$22,547,497","$87,809,006"
"Nov 05, 2020",$1.39,$1.49,$1.30,$1.41,"$8,924,132","$64,476,760"
"Nov 04, 2020",$1.41,$1.41,$1.28,$1.39,"$11,406,316","$63,882,413"
"Nov 03, 2020",$1.47,$1.48,$1.41,$1.41,"$6,536,977","$64,772,687"
"Nov 02, 2020",$1.60,$1.63,$1.47,$1.47,"$6,366,346","$67,496,510"
"Nov 01, 2020",$1.54,$1.64,$1.51,$1.60,"$6,877,557","$73,254,104"
"Oct 31, 2020",$1.44,$1.55,$1.43,$1.54,"$6,449,388","$70,546,511"
"Oct 30, 2020",$1.43,$1.47,$1.34,$1.44,"$8,528,336","$65,997,125"
"Oct 29, 2020",$1.49,$1.57,$1.41,$1.43,"$8,024,138","$65,429,707"
"Oct 28, 2020",$1.71,$1.72,$1.39,$1.49,"$17,089,719","$68,228,555"
"Oct 27, 2020",$1.69,$1.75,$1.61,$1.71,"$14,384,427","$78,274,491"
"Oct 26, 2020",$1.79,$1.86,$1.63,$1.69,"$13,396,736","$76,302,194"
"Oct 25, 2020",$1.91,$1.92,$1.77,$1.79,"$9,092,334","$80,026,192"
"Oct 24, 2020",$1.96,$1.96,$1.88,$1.91,"$7,581,827","$85,116,778"
"Oct 23, 2020",$1.96,$1.98,$1.85,$1.96,"$11,497,445","$87,263,476"
"Oct 22, 2020",$1.89,$2.08,$1.89,$1.96,"$11,445,663","$86,579,897"
"Oct 21, 2020",$1.89,$2.07,$1.86,$1.89,"$19,275,509","$82,745,351"
"Oct 20, 2020",$2.06,$2.10,$1.85,$1.89,"$13,129,043","$82,671,093"
"Oct 19, 2020",$2.21,$2.21,$2.05,$2.06,"$8,248,860","$89,572,373"
"Oct 18, 2020",$2.20,$2.25,$2.18,$2.21,"$6,294,162","$96,370,525"
"Oct 17, 2020",$2.15,$2.24,$2.13,$2.20,"$6,612,612","$95,830,288"
"Oct 16, 2020",$2.27,$2.27,$2.13,$2.15,"$13,637,728","$93,547,687"
"Oct 15, 2020",$2.31,$2.34,$2.20,$2.27,"$8,332,483","$98,642,538"
"Oct 14, 2020",$2.41,$2.44,$2.25,$2.31,"$9,436,239","$100,565,804"
"Oct 13, 2020",$2.58,$2.58,$2.35,$2.40,"$11,415,737","$104,488,549"
"Oct 12, 2020",$2.43,$2.70,$2.42,$2.59,"$12,289,969","$109,780,567"
"Oct 11, 2020",$2.41,$2.46,$2.34,$2.43,"$7,170,647","$102,970,676"
"Oct 10, 2020",$2.54,$2.59,$2.40,$2.41,"$8,842,884","$102,101,820"
"Oct 09, 2020",$2.37,$2.63,$2.32,$2.54,"$12,002,959","$107,778,852"
"Oct 08, 2020",$2.30,$2.43,$2.03,$2.37,"$14,931,922","$100,368,607"
"Oct 07, 2020",$2.18,$2.39,$2.10,$2.29,"$11,759,752","$96,678,235"
"Oct 06, 2020",$2.66,$2.66,$2.15,$2.18,"$9,739,071","$90,716,350"
"Oct 05, 2020",$2.52,$2.66,$2.47,$2.66,"$8,105,684","$110,119,118"
"Oct 04, 2020",$2.54,$2.59,$2.43,$2.52,"$7,075,729","$104,250,459"
"Oct 03, 2020",$2.63,$2.67,$2.55,$2.55,"$6,155,891","$104,274,636"
"Oct 02, 2020",$2.86,$2.88,$2.46,$2.63,"$15,856,539","$107,500,111"
"Oct 01, 2020",$2.90,$2.99,$2.66,$2.86,"$10,825,966","$116,403,067"
"Sep 30, 2020",$2.95,$2.98,$2.84,$2.90,"$7,767,702","$117,178,460"
"Sep 29, 2020",$2.96,$3.01,$2.90,$2.95,"$8,821,253","$117,872,307"
"Sep 28, 2020",$3.15,$3.20,$2.94,$2.96,"$10,950,201","$116,996,606"
"Sep 27, 2020",$3.13,$3.17,$3.01,$3.15,"$9,734,368","$123,455,191"
"Sep 26, 2020",$3.19,$3.20,$3.04,$3.13,"$11,018,475","$121,440,587"
"Sep 25, 2020",$3.15,$3.27,$2.91,$3.19,"$15,935,143","$122,206,478"
"Sep 24, 2020",$2.84,$3.25,$2.80,$3.13,"$18,993,326","$118,764,708"
"Sep 23, 2020",$2.93,$3.07,$2.75,$2.84,"$16,096,650","$107,545,200"
"Sep 22, 2020",$2.77,$2.99,$2.67,$2.92,"$18,556,523","$110,493,813"
"Sep 21, 2020",$2.87,$3.03,$2.50,$2.78,"$19,492,894","$104,757,856"
"Sep 20, 2020",$3.03,$3.03,$2.72,$2.87,"$9,217,295","$107,361,555"
"Sep 19, 2020",$3.11,$3.25,$2.97,$3.03,"$10,763,973","$113,270,346"
"Sep 18, 2020",$2.89,$3.16,$2.74,$3.11,"$23,510,207","$116,227,098"
"Sep 17, 2020",$2.55,$2.93,$2.37,$2.89,"$23,792,220","$107,424,214"
"Sep 16, 2020",$2.94,$2.94,$2.45,$2.55,"$24,199,804","$93,917,563"
"Sep 15, 2020",$3.27,$3.32,$2.92,$2.94,"$11,992,538","$107,710,516"
"Sep 14, 2020",$3.23,$3.52,$3.09,$3.27,"$21,301,450","$118,987,736"
"Sep 13, 2020",$3.34,$3.47,$3.01,$3.23,"$15,316,353","$113,349,810"
"Sep 12, 2020",$3.42,$3.47,$3.15,$3.33,"$10,368,518","$117,103,943"
"Sep 11, 2020",$3.47,$3.50,$3.04,$3.43,"$17,090,627","$120,434,613"
"Sep 10, 2020",$3.64,$3.85,$3.32,$3.47,"$31,177,875","$120,996,909"
"Sep 09, 2020",$2.47,$3.75,$2.39,$3.64,"$52,354,542","$125,895,646"
"Sep 08, 2020",$2.93,$2.94,$2.40,$2.47,"$10,163,725","$84,805,195"
"Sep 07, 2020",$3.09,$3.19,$2.39,$2.93,"$17,135,013","$99,856,838"
"Sep 06, 2020",$2.60,$3.18,$2.29,$3.09,"$20,375,890","$103,685,157"
"Sep 05, 2020",$3.55,$3.66,$2.19,$2.60,"$25,062,205","$87,285,369"
"Sep 04, 2020",$3.52,$3.83,$3.20,$3.55,"$17,729,340","$119,132,915"
"Sep 03, 2020",$4.17,$4.44,$3.53,$3.53,"$26,473,634","$117,631,513"
"Sep 02, 2020",$4.35,$4.36,$3.71,$4.16,"$23,655,802","$137,185,057"
"Sep 01, 2020",$4.78,$4.94,$4.34,$4.34,"$16,944,927","$142,029,236"
"Aug 31, 2020",$4.42,$4.87,$4.11,$4.78,"$20,950,150","$155,135,267"
"Aug 30, 2020",$3.97,$4.71,$3.92,$4.44,"$22,220,239","$143,848,364"
"Aug 29, 2020",$4.01,$4.11,$3.79,$3.97,"$14,585,964","$128,704,140"
"Aug 28, 2020",$3.45,$4.31,$3.45,$4.01,"$27,212,888","$130,085,569"
"Aug 27, 2020",$3.56,$3.85,$3.29,$3.45,"$21,031,356","$111,060,306"
"Aug 26, 2020",$3.27,$3.80,$3.19,$3.56,"$22,147,431","$113,824,142"
"Aug 25, 2020",$3.35,$3.36,$3.03,$3.26,"$13,444,308","$103,619,132"
"Aug 24, 2020",$3.31,$3.61,$3.22,$3.34,"$15,785,208","$106,162,866"
"Aug 23, 2020",$3.02,$3.40,$3.02,$3.32,"$11,991,402","$104,616,816"
"Aug 22, 2020",$2.95,$3.19,$2.76,$3.02,"$10,296,805","$95,122,114"
"Aug 21, 2020",$3.21,$3.22,$2.91,$2.94,"$11,796,736","$92,690,989"
"Aug 20, 2020",$2.90,$3.43,$2.90,$3.21,"$13,756,478","$101,023,083"
"Aug 19, 2020",$3.33,$3.48,$2.84,$2.90,"$14,838,389","$91,286,346"
"Aug 18, 2020",$3.10,$3.71,$2.89,$3.33,"$30,350,145","$103,607,423"
"Aug 17, 2020",$3.39,$3.39,$3.09,$3.10,"$10,723,919","$90,597,950"
"Aug 16, 2020",$3.19,$3.47,$3.14,$3.39,"$10,395,313","$98,990,654"
"Aug 15, 2020",$3.41,$3.72,$3.17,$3.18,"$13,155,762","$93,088,677"
"Aug 14, 2020",$3.76,$3.79,$3.33,$3.41,"$18,427,950","$99,684,621"
"Aug 13, 2020",$3.77,$4.16,$3.53,$3.76,"$28,236,179","$64,766,753"
"Aug 12, 2020",$3.31,$3.92,$3.10,$3.77,"$28,461,707","$65,004,788"
"Aug 11, 2020",$3.13,$3.49,$2.75,$3.30,"$36,356,155","$56,963,800"
"Aug 10, 2020",$2.67,$3.40,$2.53,$3.13,"$22,863,251","$54,004,594"
"Aug 09, 2020",$2.47,$2.71,$2.30,$2.67,"$12,107,837","$45,959,454"
"Aug 08, 2020",$2.08,$2.57,$2.03,$2.47,"$10,919,229","$42,655,747"
"Aug 07, 2020",$2.20,$2.20,$1.89,$2.09,"$8,068,102","$35,970,037"
"Aug 06, 2020",$1.75,$2.23,$1.75,$2.21,"$11,143,557","$38,047,324"
"Aug 05, 2020",$1.87,$1.89,$1.71,$1.75,"$5,405,764","$30,256,506"
"Aug 04, 2020",$1.80,$1.95,$1.79,$1.87,"$5,495,665","$32,275,884"
"Aug 03, 2020",$1.73,$1.83,$1.67,$1.80,"$5,836,036","$31,085,735"
"Aug 02, 2020",$1.53,$1.75,$1.41,$1.74,"$7,216,576","$30,054,694"
"Aug 01, 2020",$1.53,$1.66,$1.50,$1.53,"$4,589,882","$26,326,510"
"Jul 31, 2020",$1.69,$1.69,$1.51,$1.54,"$4,822,046","$26,526,191"
"Jul 30, 2020",$1.66,$1.80,$1.64,$1.69,"$5,222,980","$29,089,540"
"Jul 29, 2020",$1.79,$2.10,$1.59,$1.66,"$10,348,945","$28,597,943"
"Jul 28, 2020",$1.78,$1.86,$1.61,$1.78,"$9,692,632","$30,767,254"
"Jul 27, 2020",$1.57,$2.04,$1.56,$1.78,"$32,838,355","$30,673,811"
"Jul 26, 2020",$1.24,$1.62,$1.24,$1.57,"$10,463,130","$26,991,607"
"Jul 25, 2020",$1.00,$1.43,$1.00,$1.25,"$9,978,279","$21,595,765"
"Jul 24, 2020",$1.05,$1.05,$0.97,$1.00,"$1,991,763","$17,165,795"
"Jul 23, 2020",$1.05,$1.10,$1.00,$1.05,"$2,970,423","$18,105,796"
"Jul 22, 2020",$0.98,$1.10,$0.97,$1.04,"$5,295,002","$18,006,642"
"Jul 21, 2020",$0.87,$1.01,$0.86,$0.98,"$4,299,502","$16,852,602"
"Jul 20, 2020",$0.92,$0.92,$0.85,$0.87,"$3,036,871","$15,057,755"
"Jul 19, 2020",$0.97,$0.97,$0.90,$0.92,"$2,206,671","$15,872,928"
"Jul 18, 2020",$0.98,$1.00,$0.93,$0.97,"$2,923,007","$16,670,417"
"Jul 17, 2020",$0.87,$1.05,$0.80,$0.98,"$8,973,774","$16,864,619"
"Jul 16, 2020",$1.28,$1.37,$0.86,$0.87,"$7,486,568","$15,046,966"
"Jul 15, 2020",$1.15,$1.40,$1.14,$1.29,"$3,355,229","$22,241,797"
"Jul 14, 2020",$1.17,$1.25,$1.12,$1.15,"$2,213,135","$19,801,055"
"Jul 13, 2020",$1.02,$1.29,$1.01,$1.18,"$4,062,069","$20,278,238"
"Jul 12, 2020",$0.92,$1.13,$0.91,$1.02,"$4,693,371","$17,535,716"
"Jul 11, 2020",$0.91,$0.93,$0.86,$0.92,"$1,788,814","$15,947,476"
"Jul 10, 2020",$0.85,$0.94,$0.84,$0.91,"$1,856,095","$15,756,748"
"Jul 09, 2020",$0.79,$0.88,$0.76,$0.85,"$2,668,724","$14,720,152"
"Jul 08, 2020",$0.75,$0.83,$0.74,$0.80,"$2,220,223","$13,741,613"
"Jul 07, 2020",$0.71,$0.78,$0.70,$0.75,"$1,700,041","$12,988,566"
"Jul 06, 2020",$0.69,$0.72,$0.69,$0.71,"$1,120,773","$12,210,073"
"Jul 05, 2020",$0.78,$0.79,$0.64,$0.69,"$3,799,016","$11,929,966"
"Jul 04, 2020",$0.77,$0.82,$0.76,$0.78,"$1,644,301","$13,460,111"
"Jul 03, 2020",$0.78,$0.79,$0.76,$0.77,"$1,144,958","$13,248,410"
"Jul 02, 2020",$0.83,$0.84,$0.75,$0.78,"$1,749,581","$13,457,644"
"Jul 01, 2020",$0.86,$0.90,$0.82,$0.83,"$1,772,560","$14,361,931"
"Jun 30, 2020",$0.85,$1.03,$0.85,$0.86,"$3,887,548","$14,835,525"
"Jun 29, 2020",$0.80,$0.89,$0.77,$0.85,"$2,147,791","$14,703,825"
"Jun 28, 2020",$0.71,$0.84,$0.69,$0.80,"$3,412,582","$13,773,165"
"Jun 27, 2020",$0.74,$0.75,$0.68,$0.71,"$1,681,428","$12,307,979"
"Jun 26, 2020",$0.71,$0.75,$0.68,$0.74,"$1,664,662","$12,784,053"
"Jun 25, 2020",$0.74,$0.76,$0.70,$0.71,"$1,751,581","$12,301,988"
"Jun 24, 2020",$0.71,$0.80,$0.69,$0.74,"$2,769,054","$12,712,583"
"Jun 23, 2020",$0.73,$0.76,$0.70,$0.71,"$1,327,340","$12,217,639"
"Jun 22, 2020",$0.67,$0.74,$0.65,$0.73,"$1,620,388","$12,537,696"
"Jun 21, 2020",$0.65,$0.75,$0.64,$0.67,"$2,238,347","$11,611,482"
"Jun 20, 2020",$0.68,$0.69,$0.63,$0.64,"$1,714,405","$11,101,678"
"Jun 19, 2020",$0.62,$0.84,$0.62,$0.68,"$6,577,471","$11,804,491"
"Jun 18, 2020",$0.58,$0.65,$0.58,$0.62,"$1,349,341","$10,711,335"
"Jun 17, 2020",$0.59,$0.59,$0.57,$0.58,"$673,274","$10,031,846"
"Jun 16, 2020",$0.57,$0.59,$0.57,$0.59,"$652,020","$10,101,141"
"Jun 15, 2020",$0.59,$0.59,$0.55,$0.57,"$942,666","$9,843,525"
"Jun 14, 2020",$0.61,$0.62,$0.58,$0.59,"$873,416","$10,127,118"
"Jun 13, 2020",$0.59,$0.61,$0.59,$0.61,"$764,757","$10,504,346"
"Jun 12, 2020",$0.57,$0.60,$0.57,$0.59,"$940,323","$10,244,352"
"Jun 11, 2020",$0.64,$0.65,$0.57,$0.57,"$1,122,221","$9,897,184"
"Jun 10, 2020",$0.66,$0.67,$0.63,$0.64,"$1,096,203","$11,124,151"
"Jun 09, 2020",$0.67,$0.67,$0.63,$0.66,"$988,327","$11,350,794"
"Jun 08, 2020",$0.62,$0.68,$0.61,$0.67,"$1,440,234","$11,528,696"
"Jun 07, 2020",$0.62,$0.62,$0.59,$0.62,"$716,785","$10,636,270"
"Jun 06, 2020",$0.66,$0.66,$0.61,$0.62,"$1,604,055","$10,737,481"
"Jun 05, 2020",$0.59,$0.70,$0.58,$0.66,"$4,322,092","$11,405,329"
"Jun 04, 2020",$0.59,$0.59,$0.56,$0.59,"$901,641","$10,131,321"
"Jun 03, 2020",$0.56,$0.59,$0.56,$0.59,"$877,446","$10,119,648"
"Jun 02, 2020",$0.58,$0.59,$0.55,$0.56,"$1,295,757","$9,741,011"
"Jun 01, 2020",$0.57,$0.59,$0.57,$0.58,"$2,159,877",$0
"May 31, 2020",$0.59,$0.59,$0.57,$0.57,"$1,892,967",$0
"May 30, 2020",$0.58,$0.60,$0.57,$0.59,"$2,449,095",$0
"May 29, 2020",$0.57,$0.59,$0.57,$0.58,"$2,066,857",$0
"May 28, 2020",$0.59,$0.59,$0.57,$0.58,"$2,662,788",$0
"May 27, 2020",$0.57,$0.61,$0.57,$0.59,"$2,536,916",$0
"May 26, 2020",$0.60,$0.61,$0.57,$0.57,"$2,689,697",$0
"May 25, 2020",$0.55,$0.65,$0.54,$0.60,"$4,509,580",$0
"May 24, 2020",$0.61,$0.61,$0.55,$0.55,"$2,786,816",$0
"May 23, 2020",$0.64,$0.64,$0.59,$0.61,"$2,638,524",$0
"May 22, 2020",$0.61,$0.68,$0.58,$0.64,"$3,411,419",$0
"May 21, 2020",$0.58,$0.61,$0.54,$0.61,"$2,863,017",$0
"May 20, 2020",$0.62,$0.63,$0.58,$0.58,"$2,302,926",$0
"May 19, 2020",$0.65,$0.65,$0.61,$0.62,"$2,380,263",$0
"May 18, 2020",$0.61,$0.67,$0.61,$0.65,"$3,314,359",$0
"May 17, 2020",$0.60,$0.64,$0.59,$0.61,"$2,936,428",$0
"May 16, 2020",$0.56,$0.61,$0.55,$0.60,"$2,300,409",$0
"May 15, 2020",$0.57,$0.57,$0.55,$0.56,"$1,850,070",$0
"May 14, 2020",$0.55,$0.58,$0.55,$0.57,"$2,047,897",$0
"May 13, 2020",$0.54,$0.56,$0.52,$0.55,"$2,326,446",$0
"May 12, 2020",$0.51,$0.56,$0.51,$0.54,"$2,198,625",$0
"May 11, 2020",$0.54,$0.57,$0.51,$0.52,"$2,098,481",$0
"May 10, 2020",$0.60,$0.61,$0.51,$0.54,"$2,327,581",$0
"May 09, 2020",$0.60,$0.63,$0.59,$0.60,"$2,128,503",$0
"May 08, 2020",$0.61,$0.64,$0.59,$0.60,"$2,488,195",$0
"May 07, 2020",$0.62,$0.63,$0.57,$0.61,"$3,355,830",$0
"May 06, 2020",$0.64,$0.67,$0.62,$0.62,"$2,677,563",$0
"May 05, 2020",$0.67,$0.69,$0.63,$0.64,"$2,847,469",$0
"May 04, 2020",$0.68,$0.71,$0.62,$0.67,"$3,443,698",$0
"May 03, 2020",$0.71,$0.73,$0.66,$0.68,"$3,328,344",$0
"May 02, 2020",$0.73,$0.75,$0.71,$0.72,"$3,441,356",$0
"May 01, 2020",$0.69,$0.74,$0.69,$0.73,"$4,164,272",$0
"Apr 30, 2020",$0.75,$0.80,$0.69,$0.69,"$5,016,892",$0
"Apr 29, 2020",$0.66,$0.78,$0.66,$0.75,"$8,801,144",$0
"Apr 28, 2020",$0.58,$0.69,$0.57,$0.66,"$7,470,201",$0
"Apr 27, 2020",$0.64,$0.66,$0.56,$0.57,"$7,406,934",$0
"Apr 26, 2020",$0.65,$0.69,$0.63,$0.64,"$8,320,760",$0
"Apr 25, 2020",$0.63,$0.67,$0.62,$0.64,"$7,311,905",$0
"Apr 24, 2020",$0.62,$0.67,$0.61,$0.63,"$9,064,190",$0
"Apr 23, 2020",$0.69,$0.70,$0.60,$0.63,"$13,485,271",$0
"Apr 22, 2020",$0.58,$0.71,$0.57,$0.69,"$18,828,400",$0
"Apr 21, 2020",$0.54,$0.60,$0.51,$0.59,"$9,711,507",$0
"Apr 20, 2020",$0.61,$0.64,$0.52,$0.54,"$8,342,616",$0
"Apr 19, 2020",$0.68,$0.68,$0.60,$0.61,"$9,289,670",$0
"Apr 18, 2020",$0.66,$0.72,$0.66,$0.68,"$9,782,112",$0
"Apr 17, 2020",$0.69,$0.72,$0.66,$0.66,"$9,870,810",$0
"Apr 16, 2020",$0.63,$0.77,$0.63,$0.69,"$21,346,031",$0
"Apr 15, 2020",$0.67,$0.71,$0.62,$0.65,"$13,075,275",$0
"Apr 14, 2020",$0.78,$0.80,$0.63,$0.66,"$16,747,614",$0
