Date,Open*,High,Low,Close,Volume,Market Cap
21-Jun-2021,$0.24,$0.24,$0.18,$0.18,"$31,001,875","$125,952,170"
22-Jun-2021,$0.18,$0.19,$0.15,$0.17,"$38,387,730","$121,990,088"
23-Jun-2021,$0.17,$0.21,$0.17,$0.19,"$38,239,739","$133,256,933"
24-Jun-2021,$0.19,$0.21,$0.18,$0.20,"$26,352,717","$142,739,041"
25-Jun-2021,$0.20,$0.21,$0.18,$0.18,"$27,971,339","$129,109,793"
26-Jun-2021,$0.18,$0.19,$0.17,$0.18,"$15,906,258","$129,196,965"
27-Jun-2021,$0.18,$0.19,$0.18,$0.19,"$15,541,270","$133,321,006"
28-Jun-2021,$0.19,$0.20,$0.19,$0.20,"$23,853,020","$144,390,130"
29-Jun-2021,$0.20,$0.23,$0.20,$0.23,"$31,501,597","$159,594,766"
30-Jun-2021,$0.23,$0.25,$0.21,$0.25,"$47,710,427","$173,640,821"
1-Jul-2021,$0.24,$0.27,$0.24,$0.25,"$72,563,234","$178,787,530"
2-Jul-2021,$0.25,$0.25,$0.22,$0.24,"$38,514,350","$172,512,813"
3-Jul-2021,$0.24,$0.27,$0.23,$0.26,"$42,853,127","$187,353,317"
4-Jul-2021,$0.26,$0.30,$0.26,$0.28,"$64,891,548","$195,645,552"
5-Jul-2021,$0.28,$0.29,$0.26,$0.27,"$44,150,772","$187,503,714"
6-Jul-2021,$0.27,$0.34,$0.27,$0.31,"$213,306,199","$217,949,208"
7-Jul-2021,$0.31,$0.44,$0.31,$0.40,"$633,645,287","$279,374,461"
8-Jul-2021,$0.40,$0.54,$0.39,$0.43,"$997,484,129","$303,266,238"
9-Jul-2021,$0.43,$0.51,$0.37,$0.49,"$662,940,293","$345,701,851"
10-Jul-2021,$0.50,$0.54,$0.46,$0.49,"$570,706,459","$344,575,375"
11-Jul-2021,$0.49,$0.51,$0.46,$0.49,"$245,036,807","$343,583,220"
12-Jul-2021,$0.49,$0.49,$0.42,$0.42,"$162,830,704","$294,359,215"
13-Jul-2021,$0.42,$0.47,$0.41,$0.44,"$276,063,029","$306,157,027"
14-Jul-2021,$0.43,$0.62,$0.38,$0.60,"$856,156,113","$418,718,222"
15-Jul-2021,$0.59,$0.69,$0.52,$0.55,"$1,141,972,818","$383,414,677"
16-Jul-2021,$0.54,$0.61,$0.48,$0.49,"$512,447,212","$343,845,209"
17-Jul-2021,$0.49,$0.49,$0.42,$0.45,"$269,037,228","$314,969,244"
18-Jul-2021,$0.45,$0.52,$0.45,$0.48,"$414,215,647","$340,229,544"
19-Jul-2021,$0.48,$0.48,$0.42,$0.44,"$198,931,034","$308,985,248"
20-Jul-2021,$0.44,$0.44,$0.37,$0.39,"$189,601,054","$271,481,700"
21-Jul-2021,$0.39,$0.48,$0.38,$0.47,"$401,951,819","$330,121,663"
22-Jul-2021,$0.47,$0.52,$0.47,$0.50,"$390,223,260","$352,270,002"
23-Jul-2021,$0.50,$0.69,$0.50,$0.65,"$1,079,949,483","$459,400,913"
24-Jul-2021,$0.66,$0.84,$0.63,$0.73,"$1,449,325,982","$514,984,388"
25-Jul-2021,$0.73,$0.78,$0.67,$0.75,"$753,778,396","$529,522,331"
26-Jul-2021,$0.75,$0.77,$0.60,$0.66,"$603,487,664","$463,885,538"
27-Jul-2021,$0.66,$0.75,$0.58,$0.68,"$924,903,204","$475,611,313"
28-Jul-2021,$0.68,$0.75,$0.66,$0.68,"$578,443,495","$477,739,784"
29-Jul-2021,$0.68,$0.70,$0.64,$0.66,"$251,799,687","$465,857,712"
30-Jul-2021,$0.66,$0.67,$0.62,$0.66,"$226,903,592","$461,356,719"
31-Jul-2021,$0.66,$0.67,$0.63,$0.64,"$176,578,301","$449,635,689"
1-Aug-2021,$0.64,$0.64,$0.58,$0.59,"$159,983,141","$414,960,617"
2-Aug-2021,$0.59,$0.65,$0.59,$0.61,"$254,280,895","$431,086,826"
3-Aug-2021,$0.61,$0.61,$0.58,$0.59,"$161,142,479","$414,019,685"
4-Aug-2021,$0.59,$0.66,$0.58,$0.65,"$310,811,497","$456,506,750"
5-Aug-2021,$0.65,$0.66,$0.60,$0.64,"$202,610,486","$448,111,720"
6-Aug-2021,$0.64,$0.65,$0.62,$0.64,"$192,663,407","$446,992,237"
7-Aug-2021,$0.64,$0.66,$0.62,$0.64,"$222,553,554","$448,456,652"
8-Aug-2021,$0.64,$0.67,$0.60,$0.61,"$228,565,751","$431,912,135"
9-Aug-2021,$0.62,$0.63,$0.60,$0.63,"$170,464,662","$440,917,471"
10-Aug-2021,$0.63,$0.71,$0.62,$0.68,"$546,473,024","$477,434,536"
11-Aug-2021,$0.68,$0.74,$0.66,$0.68,"$419,068,744","$474,836,681"
12-Aug-2021,$0.68,$0.68,$0.62,$0.64,"$258,671,310","$561,362,239"
13-Aug-2021,$0.64,$0.66,$0.63,$0.66,"$170,822,351","$584,356,247"
14-Aug-2021,$0.66,$0.66,$0.63,$0.64,"$171,727,638","$561,629,333"
15-Aug-2021,$0.64,$0.67,$0.61,$0.65,"$258,320,974","$570,240,515"
16-Aug-2021,$0.65,$0.69,$0.62,$0.64,"$317,784,539","$562,575,116"
17-Aug-2021,$0.63,$0.69,$0.59,$0.61,"$321,907,505","$538,409,799"
18-Aug-2021,$0.61,$0.62,$0.56,$0.58,"$192,635,158","$515,853,332"
19-Aug-2021,$0.58,$0.60,$0.56,$0.60,"$178,526,646","$530,545,105"
20-Aug-2021,$0.60,$0.62,$0.59,$0.61,"$171,309,952","$542,861,800"
21-Aug-2021,$0.61,$0.71,$0.61,$0.66,"$549,760,069","$585,299,059"
22-Aug-2021,$0.66,$0.71,$0.63,$0.66,"$276,560,772","$582,685,077"
23-Aug-2021,$0.66,$0.69,$0.65,$0.68,"$329,516,400","$599,473,128"
24-Aug-2021,$0.68,$0.68,$0.60,$0.61,"$239,188,993","$543,618,327"
25-Aug-2021,$0.62,$0.75,$0.59,$0.74,"$632,096,345","$655,050,026"
26-Aug-2021,$0.74,$0.86,$0.68,$0.68,"$1,191,950,856","$602,042,253"
27-Aug-2021,$0.68,$0.72,$0.64,$0.71,"$468,558,545","$626,430,328"
28-Aug-2021,$0.71,$0.81,$0.69,$0.76,"$802,301,114","$673,429,929"
29-Aug-2021,$0.76,$1.04,$0.74,$1.00,"$2,115,750,305","$884,370,174"
30-Aug-2021,$1.00,$1.20,$0.96,$0.97,"$1,562,399,154","$861,849,220"
31-Aug-2021,$0.97,$1.00,$0.90,$0.96,"$635,236,994","$845,625,141"
1-Sep-2021,$0.95,$1.13,$0.93,$1.01,"$1,017,621,790","$889,950,836"
2-Sep-2021,$1.01,$1.06,$0.98,$1.01,"$488,494,744","$890,545,348"
3-Sep-2021,$1.01,$1.02,$0.96,$1.00,"$398,504,075","$888,935,562"
4-Sep-2021,$1.00,$1.09,$0.98,$0.99,"$652,599,960","$880,666,159"
5-Sep-2021,$0.99,$1.01,$0.95,$0.98,"$344,670,059","$865,511,789"
6-Sep-2021,$0.98,$1.00,$0.91,$0.96,"$303,584,291","$849,070,697"
7-Sep-2021,$0.96,$0.97,$0.63,$0.75,"$599,019,430","$663,696,309"
8-Sep-2021,$0.75,$0.84,$0.69,$0.79,"$633,949,900","$702,378,719"
9-Sep-2021,$0.81,$0.88,$0.77,$0.87,"$421,668,997","$773,788,112"
10-Sep-2021,$0.87,$0.88,$0.76,$0.78,"$282,113,490","$692,744,897"
11-Sep-2021,$0.78,$0.82,$0.77,$0.80,"$163,515,062","$716,570,494"
12-Sep-2021,$0.80,$0.85,$0.78,$0.81,"$229,304,578","$725,238,296"
13-Sep-2021,$0.81,$0.81,$0.71,$0.75,"$174,787,251","$666,787,411"
14-Sep-2021,$0.75,$0.80,$0.74,$0.79,"$163,869,638","$707,428,626"
15-Sep-2021,$0.79,$0.82,$0.77,$0.81,"$136,951,315","$722,629,959"
16-Sep-2021,$0.81,$0.84,$0.78,$0.82,"$180,693,071","$731,347,862"
17-Sep-2021,$0.82,$0.83,$0.76,$0.77,"$137,231,433","$687,562,987"
18-Sep-2021,$0.77,$0.78,$0.76,$0.78,"$93,585,009","$696,230,241"
19-Sep-2021,$0.78,$0.78,$0.74,$0.74,"$90,024,356","$664,146,908"
20-Sep-2021,$0.74,$0.74,$0.62,$0.63,"$172,558,007","$563,711,719"
21-Sep-2021,$0.64,$0.69,$0.58,$0.60,"$193,035,516","$535,947,548"
22-Sep-2021,$0.60,$0.70,$0.58,$0.70,"$217,056,962","$621,603,067"
23-Sep-2021,$0.70,$0.75,$0.69,$0.74,"$272,612,392","$655,910,309"
24-Sep-2021,$0.74,$0.75,$0.63,$0.68,"$187,881,765","$607,612,922"
25-Sep-2021,$0.68,$0.70,$0.65,$0.67,"$104,051,732","$595,620,915"
26-Sep-2021,$0.67,$0.69,$0.62,$0.66,"$153,346,762","$585,513,513"
27-Sep-2021,$0.66,$0.68,$0.63,$0.63,"$97,009,983","$564,950,686"
28-Sep-2021,$0.63,$0.64,$0.59,$0.60,"$104,878,410","$531,166,257"
29-Sep-2021,$0.60,$0.63,$0.59,$0.60,"$105,305,148","$539,303,759"
30-Sep-2021,$0.60,$0.67,$0.60,$0.67,"$146,438,079","$599,425,694"
1-Oct-2021,$0.67,$0.82,$0.66,$0.81,"$360,338,724","$723,525,380"
2-Oct-2021,$0.81,$0.84,$0.77,$0.79,"$254,109,724","$703,902,739"
3-Oct-2021,$0.79,$0.87,$0.76,$0.87,"$255,116,223","$776,671,569"
4-Oct-2021,$0.87,$0.87,$0.79,$0.82,"$350,915,167","$733,405,921"
5-Oct-2021,$0.82,$0.82,$0.77,$0.81,"$170,747,145","$718,362,843"
6-Oct-2021,$0.81,$0.84,$0.74,$0.82,"$229,502,479","$731,941,911"
7-Oct-2021,$0.82,$0.82,$0.77,$0.80,"$126,728,588","$715,044,469"
8-Oct-2021,$0.80,$0.82,$0.77,$0.78,"$159,208,097","$697,693,637"
9-Oct-2021,$0.78,$0.81,$0.77,$0.80,"$110,715,298","$714,245,176"
10-Oct-2021,$0.80,$0.80,$0.75,$0.75,"$91,401,116","$669,825,931"
11-Oct-2021,$0.75,$0.77,$0.72,$0.74,"$93,580,850","$663,490,002"
12-Oct-2021,$0.74,$0.74,$0.69,$0.72,"$98,753,784","$644,958,768"
13-Oct-2021,$0.72,$0.75,$0.71,$0.75,"$91,899,680","$665,543,480"
14-Oct-2021,$0.74,$0.80,$0.73,$0.78,"$125,451,418","$699,018,773"
15-Oct-2021,$0.78,$0.79,$0.73,$0.74,"$133,455,165","$661,376,820"
16-Oct-2021,$0.74,$0.75,$0.73,$0.75,"$70,934,313","$669,009,189"
17-Oct-2021,$0.75,$0.76,$0.71,$0.72,"$73,625,546","$645,705,226"
18-Oct-2021,$0.72,$0.77,$0.72,$0.74,"$109,778,131","$656,614,120"
19-Oct-2021,$0.74,$0.74,$0.72,$0.73,"$56,302,372","$653,849,422"
20-Oct-2021,$0.73,$0.79,$0.73,$0.78,"$94,689,189","$692,224,091"
21-Oct-2021,$0.78,$0.80,$0.75,$0.76,"$109,427,838","$675,000,201"
22-Oct-2021,$0.76,$0.78,$0.74,$0.76,"$67,066,084","$675,848,535"
23-Oct-2021,$0.76,$0.77,$0.74,$0.77,"$50,353,346","$682,885,333"
24-Oct-2021,$0.77,$0.79,$0.76,$0.79,"$99,756,022","$707,453,669"
25-Oct-2021,$0.80,$0.82,$0.77,$0.81,"$121,996,898","$720,441,401"
26-Oct-2021,$0.81,$0.87,$0.80,$0.83,"$154,672,871","$741,433,792"
27-Oct-2021,$0.83,$0.89,$0.72,$0.77,"$230,601,040","$683,867,501"
28-Oct-2021,$0.77,$0.95,$0.75,$0.94,"$416,236,090","$837,291,072"
29-Oct-2021,$0.94,$1.19,$0.92,$1.15,"$1,192,257,023","$1,029,248,933"
30-Oct-2021,$1.17,$2.35,$1.06,$1.82,"$5,037,899,392","$1,624,104,813"
31-Oct-2021,$1.80,$2.41,$1.45,$1.59,"$3,768,025,710","$1,419,333,270"
1-Nov-2021,$1.57,$2.33,$1.54,$2.11,"$4,634,922,055","$1,883,137,177"
2-Nov-2021,$2.12,$3.27,$2.09,$3.07,"$8,971,283,483","$2,735,705,469"
3-Nov-2021,$3.04,$3.45,$2.71,$3.22,"$5,511,176,935","$2,869,898,935"
4-Nov-2021,$3.20,$3.23,$2.61,$2.69,"$2,264,980,409","$2,402,276,386"
5-Nov-2021,$2.69,$2.79,$2.45,$2.57,"$1,278,698,313","$2,290,585,668"
6-Nov-2021,$2.56,$2.86,$2.54,$2.70,"$1,373,637,974","$2,411,441,065"
7-Nov-2021,$2.71,$2.74,$2.61,$2.68,"$485,635,590","$2,393,462,925"
8-Nov-2021,$2.69,$2.71,$2.48,$2.57,"$827,078,165","$2,294,457,154"
9-Nov-2021,$2.57,$2.57,$2.37,$2.38,"$678,592,058","$2,122,408,230"
10-Nov-2021,$2.38,$2.63,$2.05,$2.29,"$1,193,352,934","$2,046,324,024"
11-Nov-2021,$2.30,$2.55,$2.25,$2.43,"$577,342,879","$2,171,850,046"
12-Nov-2021,$2.43,$2.83,$2.39,$2.62,"$1,740,234,490","$2,338,461,310"
13-Nov-2021,$2.63,$3.20,$2.58,$2.80,"$2,662,765,125","$2,499,390,781"
14-Nov-2021,$2.80,$2.97,$2.75,$2.84,"$970,144,608","$2,529,983,231"
15-Nov-2021,$2.84,$3.00,$2.72,$2.80,"$818,744,818","$2,494,522,628"
16-Nov-2021,$2.80,$3.40,$2.32,$3.23,"$3,170,375,086","$2,881,892,048"
17-Nov-2021,$3.25,$3.81,$3.13,$3.73,"$3,933,977,180","$3,332,531,139"
18-Nov-2021,$3.76,$4.68,$3.59,$4.31,"$5,550,774,283","$3,846,727,884"
19-Nov-2021,$4.32,$4.50,$3.97,$4.42,"$2,956,587,496","$3,947,515,079"
20-Nov-2021,$4.42,$4.44,$4.03,$4.21,"$1,596,136,120","$3,756,065,475"
21-Nov-2021,$4.22,$4.45,$3.86,$4.03,"$1,527,980,685","$3,594,897,343"
22-Nov-2021,$4.01,$4.97,$3.76,$4.96,"$3,130,548,623","$4,421,755,146"
23-Nov-2021,$4.97,$5.68,$4.88,$5.36,"$4,615,278,288","$4,786,036,944"
24-Nov-2021,$5.36,$8.00,$5.26,$6.33,"$5,425,767,404","$5,651,874,160"
25-Nov-2021,$7.46,$8.44,$6.70,$8.40,"$11,077,988,546","$7,496,821,729"
26-Nov-2021,$7.17,$7.77,$6.38,$6.92,"$5,692,742,260","$6,174,066,349"
27-Nov-2021,$6.99,$7.10,$6.22,$6.56,"$3,146,113,846","$5,849,901,581"
28-Nov-2021,$6.56,$7.59,$5.80,$7.49,"$6,242,370,702","$6,683,499,661"
29-Nov-2021,$7.53,$7.94,$6.95,$6.97,"$4,545,318,881","$6,360,390,814"
30-Nov-2021,$7.00,$7.19,$6.66,$6.77,"$2,883,215,549","$6,184,966,479"
